;Ch1;Ch2;Ch3;Ch4;Ch5;Ch6;Ch7;Ch8;Ch9;Ch10;Ch11;Ch12;Ch13;Ch14;Ch15;Ch16;Ch17;Ch18;Ch19;Ch20;Ch21;Ch22;Ch23;Ch24;Ch25;Ch26;Ch27;Ch28;Ch29;Ch30;Ch31;Ch32
1593689672,7168875;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035;-9,139458656311035
1593689672,7208874;-9,139458656311035;-9,283961296081543;-9,670323371887207;-10,17019271850586;-11,096301078796387;-11,515861511230469;-12,289860725402832;-12,883591651916504;-13,623519897460938;-14,335936546325684;-14,746665954589844;-15,193883895874023;-15,288045883178711;-15,421812057495117;-15,329389572143555;-15,440469741821289;-15,268074035644531;-15,167740821838379;-14,905102729797363;-14,55033016204834;-13,847472190856934;-13,107688903808594;-12,593656539916992;-12,046172142028809;-11,371041297912598;-10,790825843811035;-10,432873725891113;-10,151983261108398;-9,91010570526123;-9,617951393127441;-9,626283645629883;-9,561866760253906
1593689672,7248874;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562;-19,056777954101562
1593689672,7288873;-19,056777954101562;-19,03989028930664;-19,237667083740234;-19,699447631835938;-20,43196678161621;-20,96053695678711;-21,86602783203125;-22,43916893005371;-23,103313446044922;-23,715797424316406;-24,139240264892578;-24,451107025146484;-24,609525680541992;-24,659664154052734;-24,62201690673828;-24,569385528564453;-24,487354278564453;-24,227014541625977;-23,90258026123047;-23,570518493652344;-23,01448631286621;-22,35093879699707;-21,909395217895508;-21,306020736694336;-20,756633758544922;-20,354734420776367;-20,190284729003906;-19,90499496459961;-19,709680557250977;-19,461191177368164;-19,483631134033203;-19,40414810180664
1593689672,7328873;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422;-19,38347625732422
1593689672,7368872;-19,38347625732422;-19,238611221313477;-19,357473373413086;-19,434024810791016;-20,028396606445312;-20,202594757080078;-20,802047729492188;-21,27371597290039;-21,98430061340332;-22,220096588134766;-22,554929733276367;-22,857501983642578;-23,058677673339844;-23,243608474731445;-23,25333595275879;-23,404571533203125;-23,28984832763672;-23,158374786376953;-23,060083389282227;-22,822532653808594;-22,38180160522461;-22,06559944152832;-21,796953201293945;-21,426712036132812;-21,07004165649414;-20,760087966918945;-20,446191787719727;-20,219114303588867;-20,094839096069336;-19,71595573425293;-19,812782287597656;-19,60578155517578
1593689672,7408872;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164;-21,162363052368164
1593689672,744887;-21,162363052368164;-21,39920425415039;-21,64661979675293;-21,95432472229004;-22,54462432861328;-22,683000564575195;-23,31226921081543;-23,661874771118164;-24,138912200927734;-24,19614601135254;-24,335803985595703;-24,45499038696289;-24,288286209106445;-24,43688201904297;-24,277633666992188;-24,097204208374023;-23,95574378967285;-23,821346282958984;-23,629711151123047;-23,251115798950195;-22,686208724975586;-22,136873245239258;-21,81171989440918;-21,389711380004883;-21,172950744628906;-20,777605056762695;-20,79653549194336;-20,72879409790039;-20,95125389099121;-21,00757598876953;-21,314403533935547;-21,395261764526367
1593689672,748887;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953;-24,21167755126953
1593689672,752887;-24,21167755126953;-24,333721160888672;-24,533994674682617;-24,81731414794922;-25,343158721923828;-25,490530014038086;-26,137239456176758;-26,525169372558594;-26,891284942626953;-26,96317481994629;-27,193191528320312;-27,108001708984375;-27,07615089416504;-26,818466186523438;-26,80796241760254;-26,665470123291016;-26,480915069580078;-26,409772872924805;-26,18325424194336;-26,03755760192871;-25,843406677246094;-25,384355545043945;-25,07779884338379;-24,78927993774414;-24,49983787536621;-24,1208438873291;-24,179964065551758;-24,08562469482422;-24,253265380859375;-24,253860473632812;-24,414831161499023;-24,429115295410156
1593689672,756887;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297;-23,757457733154297
1593689672,760887;-23,757457733154297;-23,74261474609375;-24,030010223388672;-24,151369094848633;-24,58293914794922;-24,705013275146484;-25,091020584106445;-25,722673416137695;-26,226898193359375;-26,38606834411621;-26,71883773803711;-26,744871139526367;-26,86528205871582;-26,808307647705078;-26,888870239257812;-26,97002410888672;-26,85332489013672;-26,93666648864746;-26,840904235839844;-26,682220458984375;-26,489749908447266;-25,992387771606445;-25,653804779052734;-25,3880672454834;-24,979976654052734;-24,56740951538086;-24,363567352294922;-24,311933517456055;-24,248735427856445;-24,105234146118164;-24,16911506652832;-24,130435943603516
1593689672,7648869;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041;-24,2641544342041
1593689672,7688868;-24,2641544342041;-24,26596450805664;-24,429899215698242;-24,753053665161133;-25,099899291992188;-25,1959228515625;-25,652135848999023;-25,805341720581055;-26,178302764892578;-26,23487091064453;-26,523029327392578;-26,49444007873535;-26,46961212158203;-26,42418670654297;-26,289691925048828;-26,302419662475586;-26,20751190185547;-26,254308700561523;-26,318635940551758;-26,082712173461914;-25,83201026916504;-25,442136764526367;-25,168794631958008;-24,891212463378906;-24,61629867553711;-24,30156707763672;-24,16965675354004;-24,149991989135742;-24,224361419677734;-24,213842391967773;-24,29987144470215;-24,385499954223633
1593689672,7728868;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008;-22,081392288208008
1593689672,7768867;-22,081392288208008;-21,958126068115234;-21,88572883605957;-21,975330352783203;-22,279361724853516;-22,221961975097656;-22,579345703125;-22,59321403503418;-22,92876625061035;-22,898548126220703;-23,1350040435791;-23,149063110351562;-23,284835815429688;-23,172569274902344;-22,94365882873535;-23,228473663330078;-23,190425872802734;-23,280820846557617;-23,369386672973633;-23,149110794067383;-23,084592819213867;-22,823471069335938;-22,790889739990234;-22,6387882232666;-22,367277145385742;-22,154865264892578;-22,15369415283203;-22,05315589904785;-22,359582901000977;-22,158246994018555;-22,37282943725586;-22,336883544921875
1593689672,7808867;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375;-21,933685302734375
1593689672,7848866;-21,933685302734375;-21,998249053955078;-22,148582458496094;-22,530561447143555;-22,954294204711914;-23,08974838256836;-23,434112548828125;-23,599172592163086;-23,993074417114258;-24,257680892944336;-24,520030975341797;-24,65339469909668;-24,811317443847656;-24,740964889526367;-24,618061065673828;-24,693424224853516;-24,571199417114258;-24,41727638244629;-24,35514259338379;-23,969755172729492;-23,606958389282227;-23,208086013793945;-22,848682403564453;-22,425554275512695;-22,051469802856445;-21,698436737060547;-21,56959342956543;-21,411108016967773;-21,512800216674805;-21,543493270874023;-21,795501708984375;-21,931264877319336
1593689672,7888865;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918;-18,57588005065918
1593689672,7928865;-18,57588005065918;-18,86492347717285;-19,322004318237305;-19,983755111694336;-20,72846031188965;-21,23714828491211;-21,692594528198242;-21,99350357055664;-22,41700553894043;-22,583881378173828;-22,802406311035156;-22,690855026245117;-22,564863204956055;-22,42279815673828;-21,985492706298828;-21,827497482299805;-21,292949676513672;-20,811574935913086;-20,648096084594727;-19,97494125366211;-19,297470092773438;-18,766738891601562;-18,040205001831055;-17,715450286865234;-17,26397132873535;-17,021175384521484;-16,876447677612305;-17,066436767578125;-17,080402374267578;-17,378597259521484;-17,757537841796875;-18,0838565826416
1593689672,7968864;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375;-8,96527099609375
1593689672,8008864;-8,96527099609375;-9,013201713562012;-9,29305362701416;-9,775527000427246;-10,430145263671875;-10,811506271362305;-11,522424697875977;-12,055816650390625;-12,597529411315918;-12,887434005737305;-13,228377342224121;-13,212389945983887;-13,28222370147705;-13,273529052734375;-12,9623384475708;-13,067293167114258;-12,76269245147705;-12,59831714630127;-12,260907173156738;-11,906228065490723;-11,365983009338379;-10,774234771728516;-10,086883544921875;-9,55754280090332;-9,095255851745605;-8,714271545410156;-8,424837112426758;-8,327865600585938;-8,475881576538086;-8,353325843811035;-8,50379467010498;-8,480093002319336
1593689672,8048863;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617;2,195371627807617
1593689672,8088863;2,195371627807617;2,0972604751586914;1,6457427740097046;1,251036524772644;0,5865085124969482;0,07469615340232849;-0,8978946208953857;-1,6358144283294678;-2,514176845550537;-3,050145149230957;-3,7185888290405273;-4,0093913078308105;-4,314225673675537;-4,357497215270996;-4,366538047790527;-4,378633499145508;-4,158374786376953;-3,9901347160339355;-3,551569938659668;-3,369401693344116;-2,701995849609375;-2,01701021194458;-1,2931874990463257;-0,5940800309181213;0,09304170310497284;0,721989095211029;1,0514150857925415;1,6552748680114746;1,6674143075942993;1,9642131328582764;2,0734012126922607;2,107182264328003
1593689672,8128862;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195;-7,5455217361450195
1593689672,8168862;-7,5455217361450195;-7,538424491882324;-7,945546627044678;-8,217636108398438;-8,777769088745117;-9,30872631072998;-9,845818519592285;-10,283270835876465;-11,214426040649414;-11,551675796508789;-12,088861465454102;-12,61170768737793;-12,900834083557129;-13,288654327392578;-13,518566131591797;-13,623881340026855;-13,518115043640137;-13,422101020812988;-13,340338706970215;-13,10538101196289;-12,512524604797363;-11,874478340148926;-11,296194076538086;-10,783764839172363;-10,111472129821777;-9,65323257446289;-9,53482723236084;-9,1407470703125;-9,108973503112793;-8,689837455749512;-8,604208946228027;-8,55508041381836
1593689672,8208861;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078;-36,94879913330078
1593689672,824886;-36,94879913330078;-36,98377227783203;-37,230506896972656;-37,461116790771484;-37,96144104003906;-38,413448333740234;-38,78202438354492;-38,92716979980469;-39,46474838256836;-39,50617599487305;-39,914703369140625;-39,94261169433594;-39,97898483276367;-40,36014938354492;-40,24742126464844;-40,51486587524414;-40,33707809448242;-40,32666015625;-40,433013916015625;-40,09769058227539;-39,73781967163086;-39,118247985839844;-38,680030822753906;-38,225677490234375;-37,79994583129883;-37,50373077392578;-37,45473098754883;-37,3067626953125;-37,59569549560547;-37,218685150146484;-37,43070983886719;-37,47506332397461
1593689672,828886;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918;-33,8164176940918
1593689672,832886;-33,8164176940918;-34,076419830322266;-34,52391815185547;-34,81096267700195;-35,53196716308594;-35,88268280029297;-36,78380584716797;-37,301273345947266;-37,871402740478516;-38,008052825927734;-38,477516174316406;-38,3266487121582;-38,498661041259766;-38,472686767578125;-38,08366775512695;-38,217838287353516;-38,02891159057617;-38,04495620727539;-37,83477783203125;-37,46332931518555;-36,97769546508789;-36,29013442993164;-35,76633834838867;-35,13901901245117;-34,501033782958984;-34,03922653198242;-33,652565002441406;-33,27110290527344;-33,35359573364258;-33,20389175415039;-33,466064453125;-33,508155822753906
1593689672,836886;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336;-28,570425033569336
1593689672,8408859;-28,570425033569336;-28,57929039001465;-28,724672317504883;-29,065425872802734;-29,54530906677246;-29,566957473754883;-30,096675872802734;-30,377782821655273;-30,94670867919922;-30,95012855529785;-31,185733795166016;-31,162979125976562;-31,28814125061035;-31,044069290161133;-30,92878532409668;-31,149593353271484;-31,06475257873535;-31,116661071777344;-30,942481994628906;-30,93800163269043;-30,560270309448242;-30,34272575378418;-29,97913932800293;-29,76179313659668;-29,47774314880371;-29,248794555664062;-29,092161178588867;-29,01276969909668;-29,063640594482422;-28,900493621826172;-29,01812744140625;-28,949644088745117
1593689672,8448858;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875;-34,9354248046875
1593689672,8488858;-34,9354248046875;-34,72233200073242;-34,801204681396484;-35,01521301269531;-35,30556106567383;-35,18101501464844;-35,55833435058594;-35,543155670166016;-35,93210220336914;-35,82224655151367;-35,71876525878906;-35,65974807739258;-35,47401428222656;-35,21149444580078;-35,04278564453125;-35,33587646484375;-34,88221740722656;-34,91883850097656;-34,90886306762695;-34,760169982910156;-34,74430465698242;-34,57847213745117;-34,446556091308594;-34,40142822265625;-34,41794204711914;-34,280738830566406;-34,43808364868164;-34,65470504760742;-34,817481994628906;-34,67639923095703;-34,93839645385742;-34,98839569091797
1593689672,8528857;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457;-24,47776985168457
1593689672,8568857;-24,47776985168457;-24,311695098876953;-24,328163146972656;-24,520889282226562;-24,878040313720703;-24,875749588012695;-25,60245132446289;-25,992734909057617;-26,48379898071289;-27,044736862182617;-27,334850311279297;-27,922822952270508;-28,17494773864746;-28,31656265258789;-28,466899871826172;-28,664567947387695;-28,64342498779297;-28,771198272705078;-28,632549285888672;-28,422229766845703;-28,295040130615234;-27,7978572845459;-27,492610931396484;-27,09307289123535;-26,696638107299805;-25,995193481445312;-25,746013641357422;-25,40608787536621;-25,146249771118164;-24,728342056274414;-24,873964309692383;-24,67917251586914
1593689672,8608856;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062;-22,812759399414062
1593689672,8648856;-22,812759399414062;-22,73220443725586;-22,60919761657715;-22,76102638244629;-23,189266204833984;-23,25163459777832;-23,76783561706543;-23,887264251708984;-24,555721282958984;-24,981611251831055;-25,34138298034668;-25,65399169921875;-26,034090042114258;-26,197708129882812;-26,24901008605957;-26,562240600585938;-26,67953109741211;-26,806291580200195;-26,807796478271484;-26,580137252807617;-26,430749893188477;-25,991413116455078;-25,717660903930664;-25,54629898071289;-25,27739715576172;-24,751171112060547;-24,81599235534668;-24,32396125793457;-24,255685806274414;-23,835308074951172;-23,841455459594727;-23,685205459594727
1593689672,8688855;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234;-32,615596771240234
1593689672,8728855;-32,615596771240234;-32,68632507324219;-32,73422622680664;-32,8307991027832;-33,29423141479492;-33,368534088134766;-33,82229232788086;-33,60299301147461;-34,11377716064453;-33,9864387512207;-34,00738525390625;-33,861358642578125;-33,77328109741211;-33,42945861816406;-33,0946044921875;-33,24787521362305;-33,00271224975586;-32,85663986206055;-33,002010345458984;-32,59804153442383;-32,35688018798828;-32,035186767578125;-31,910175323486328;-31,74765968322754;-31,59317970275879;-31,6239070892334;-32,045372009277344;-32,063812255859375;-32,383663177490234;-32,42643737792969;-32,793521881103516;-32,945396423339844
1593689672,8768854;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666;-24,9620304107666
1593689672,8808854;-24,9620304107666;-25,117570877075195;-25,227081298828125;-25,444650650024414;-25,980777740478516;-26,108863830566406;-26,633224487304688;-26,674968719482422;-27,14104652404785;-27,013654708862305;-27,174461364746094;-27,081043243408203;-26,90537452697754;-26,559789657592773;-26,278175354003906;-26,15972900390625;-25,85515594482422;-25,486852645874023;-25,352407455444336;-24,997974395751953;-24,562475204467773;-24,044052124023438;-23,704191207885742;-23,28925132751465;-23,155834197998047;-22,897615432739258;-23,142444610595703;-23,353361129760742;-23,63541030883789;-23,90764617919922;-24,52419662475586;-24,737403869628906
1593689672,8848853;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984;-19,825984954833984
1593689672,8888853;-19,825984954833984;-19,91023063659668;-19,955699920654297;-20,282285690307617;-20,739177703857422;-21,104551315307617;-21,639049530029297;-21,961204528808594;-22,59763526916504;-22,902833938598633;-23,34442901611328;-23,428569793701172;-23,45452308654785;-23,467578887939453;-23,249231338500977;-23,48700714111328;-23,143936157226562;-23,17496109008789;-22,90420913696289;-22,70186996459961;-22,2644100189209;-21,82725715637207;-21,501768112182617;-21,180068969726562;-20,832656860351562;-20,37583351135254;-20,25689697265625;-20,166301727294922;-20,258180618286133;-20,056055068969727;-20,320829391479492;-20,488269805908203
1593689672,8928852;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406;-31,728004455566406
1593689672,8968852;-31,728004455566406;-31,74213409423828;-32,12311935424805;-32,45215606689453;-32,753719329833984;-33,09840393066406;-33,4744873046875;-33,642086029052734;-33,866607666015625;-33,83668899536133;-33,74766159057617;-33,72245407104492;-33,44475173950195;-33,299072265625;-32,86404800415039;-33,008934020996094;-32,64324951171875;-32,69513702392578;-32,56359100341797;-32,26891326904297;-31,983469009399414;-31,790233612060547;-31,583900451660156;-31,514787673950195;-31,18375015258789;-31,034076690673828;-31,180892944335938;-31,18427085876465;-31,610902786254883;-31,416658401489258;-31,86589241027832;-32,09828567504883
